"metric" "n_bands" "simulation" "n" "method" "value"
"cv.time.user.self" "7" "14" "500" "LASSO" 0.121699999999837
"cv.time.sys.self" "7" "14" "500" "LASSO" 9.99999999999801e-05
"cv.time.elapsed" "7" "14" "500" "LASSO" 0.123300000000017
"cv.time.user.child" "7" "14" "500" "LASSO" NA
"cv.time.sys.child" "7" "14" "500" "LASSO" NA
"n.cv.par" "7" "14" "500" "LASSO" 20
"lambda" "1" "15" "500" "LASSO" 0.0645963439672277
"lambdar0" "1" "15" "500" "LASSO" 0.25
"kappa" "1" "15" "500" "LASSO" 0
"condnum" "1" "15" "500" "LASSO" 46.842491411837
"EL" "1" "15" "500" "LASSO" 0.896640873395377
"RMSE" "1" "15" "500" "LASSO" 0.00127289042433424
"F1" "1" "15" "500" "LASSO" 0.28
"eTPR" "1" "15" "500" "LASSO" 1
"eTNR" "1" "15" "500" "LASSO" 0.785714285714286
"ePPV" "1" "15" "500" "LASSO" 0.162790697674419
"d" "1" "15" "500" "LASSO" 0.245714285714286
"iters" "1" "15" "500" "LASSO" 10
"time.user.self" "1" "15" "500" "LASSO" 0.100000000000364
"time.sys.self" "1" "15" "500" "LASSO" 0
"time.elapsed" "1" "15" "500" "LASSO" 0.110000000000582
"time.user.child" "1" "15" "500" "LASSO" NA
"time.sys.child" "1" "15" "500" "LASSO" NA
"cv.iters" "1" "15" "500" "LASSO" NA
"cv.time.user.self" "1" "15" "500" "LASSO" 0.112099999999955
"cv.time.sys.self" "1" "15" "500" "LASSO" 0.000300000000000011
"cv.time.elapsed" "1" "15" "500" "LASSO" 0.1129
"cv.time.user.child" "1" "15" "500" "LASSO" NA
"cv.time.sys.child" "1" "15" "500" "LASSO" NA
"n.cv.par" "1" "15" "500" "LASSO" 20
"lambda" "7" "15" "500" "LASSO" 0.00918198911282811
"lambdar0" "7" "15" "500" "LASSO" 0.2
"kappa" "7" "15" "500" "LASSO" 0
"condnum" "7" "15" "500" "LASSO" 41.3120739761466
"EL" "7" "15" "500" "LASSO" 1.66530734981709
"RMSE" "7" "15" "500" "LASSO" 0.0053766132998869
"F1" "7" "15" "500" "LASSO" 0.661795407098121
"eTPR" "7" "15" "500" "LASSO" 0.984472049689441
"eTNR" "7" "15" "500" "LASSO" 0.646733111849391
"ePPV" "7" "15" "500" "LASSO" 0.498427672955975
"d" "7" "15" "500" "LASSO" 0.519183673469388
"iters" "7" "15" "500" "LASSO" 16
"time.user.self" "7" "15" "500" "LASSO" 0.139999999999418
"time.sys.self" "7" "15" "500" "LASSO" 0
"time.elapsed" "7" "15" "500" "LASSO" 0.149999999997817
"time.user.child" "7" "15" "500" "LASSO" NA
"time.sys.child" "7" "15" "500" "LASSO" NA
"cv.iters" "7" "15" "500" "LASSO" NA
"cv.time.user.self" "7" "15" "500" "LASSO" 0.115900000000038
"cv.time.sys.self" "7" "15" "500" "LASSO" 0
"cv.time.elapsed" "7" "15" "500" "LASSO" 0.117099999999991
"cv.time.user.child" "7" "15" "500" "LASSO" NA
"cv.time.sys.child" "7" "15" "500" "LASSO" NA
"n.cv.par" "7" "15" "500" "LASSO" 20
"lambda" "1" "16" "500" "LASSO" 0.0662817330013308
"lambdar0" "1" "16" "500" "LASSO" 0.25
"kappa" "1" "16" "500" "LASSO" 0
"condnum" "1" "16" "500" "LASSO" 47.9718163731896
"EL" "1" "16" "500" "LASSO" 0.853542763383906
"RMSE" "1" "16" "500" "LASSO" 0.00127347588365971
"F1" "1" "16" "500" "LASSO" 0.315112540192926
"eTPR" "1" "16" "500" "LASSO" 1
"eTNR" "1" "16" "500" "LASSO" 0.818877551020408
"ePPV" "1" "16" "500" "LASSO" 0.187022900763359
"d" "1" "16" "500" "LASSO" 0.213877551020408
"iters" "1" "16" "500" "LASSO" 9
"time.user.self" "1" "16" "500" "LASSO" 0.110000000000582
"time.sys.self" "1" "16" "500" "LASSO" 0
"time.elapsed" "1" "16" "500" "LASSO" 0.109999999999673
"time.user.child" "1" "16" "500" "LASSO" NA
"time.sys.child" "1" "16" "500" "LASSO" NA
"cv.iters" "1" "16" "500" "LASSO" NA
"cv.time.user.self" "1" "16" "500" "LASSO" 0.134500000000007
"cv.time.sys.self" "1" "16" "500" "LASSO" 0
"cv.time.elapsed" "1" "16" "500" "LASSO" 0.134000000000033
"cv.time.user.child" "1" "16" "500" "LASSO" NA
"cv.time.sys.child" "1" "16" "500" "LASSO" NA
"n.cv.par" "1" "16" "500" "LASSO" 20
"lambda" "7" "16" "500" "LASSO" 0.00938500954776759
"lambdar0" "7" "16" "500" "LASSO" 0.25
"kappa" "7" "16" "500" "LASSO" 0
"condnum" "7" "16" "500" "LASSO" 40.4110028900567
"EL" "7" "16" "500" "LASSO" 1.69143335308345
"RMSE" "7" "16" "500" "LASSO" 0.00548180111161073
"F1" "7" "16" "500" "LASSO" 0.684378320935175
"eTPR" "7" "16" "500" "LASSO" 1
"eTNR" "7" "16" "500" "LASSO" 0.67109634551495
"ePPV" "7" "16" "500" "LASSO" 0.520193861066236
"d" "7" "16" "500" "LASSO" 0.50530612244898
"iters" "7" "16" "500" "LASSO" 15
"time.user.self" "7" "16" "500" "LASSO" 0.130000000001019
"time.sys.self" "7" "16" "500" "LASSO" 0
"time.elapsed" "7" "16" "500" "LASSO" 0.130000000001019
"time.user.child" "7" "16" "500" "LASSO" NA
"time.sys.child" "7" "16" "500" "LASSO" NA
"cv.iters" "7" "16" "500" "LASSO" NA
"cv.time.user.self" "7" "16" "500" "LASSO" 0.127899999999972
"cv.time.sys.self" "7" "16" "500" "LASSO" 0.000400000000000063
"cv.time.elapsed" "7" "16" "500" "LASSO" 0.1278999999999
"cv.time.user.child" "7" "16" "500" "LASSO" NA
"cv.time.sys.child" "7" "16" "500" "LASSO" NA
"n.cv.par" "7" "16" "500" "LASSO" 20
"lambda" "1" "17" "500" "LASSO" 0.0672971828650108
"lambdar0" "1" "17" "500" "LASSO" 0.25
"kappa" "1" "17" "500" "LASSO" 0
"condnum" "1" "17" "500" "LASSO" 43.2925855046135
"EL" "1" "17" "500" "LASSO" 1.00562862498405
"RMSE" "1" "17" "500" "LASSO" 0.00140762405342153
"F1" "1" "17" "500" "LASSO" 0.295180722891566
"eTPR" "1" "17" "500" "LASSO" 1
"eTNR" "1" "17" "500" "LASSO" 0.801020408163265
"ePPV" "1" "17" "500" "LASSO" 0.173144876325088
"d" "1" "17" "500" "LASSO" 0.231020408163265
"iters" "1" "17" "500" "LASSO" 9
"time.user.self" "1" "17" "500" "LASSO" 0.109999999999673
"time.sys.self" "1" "17" "500" "LASSO" 0
"time.elapsed" "1" "17" "500" "LASSO" 0.110000000000582
"time.user.child" "1" "17" "500" "LASSO" NA
"time.sys.child" "1" "17" "500" "LASSO" NA
"cv.iters" "1" "17" "500" "LASSO" NA
"cv.time.user.self" "1" "17" "500" "LASSO" 0.108599999999897
"cv.time.sys.self" "1" "17" "500" "LASSO" 0.000500000000000007
"cv.time.elapsed" "1" "17" "500" "LASSO" 0.109200000000028
"cv.time.user.child" "1" "17" "500" "LASSO" NA
"cv.time.sys.child" "1" "17" "500" "LASSO" NA
"n.cv.par" "1" "17" "500" "LASSO" 20
"lambda" "7" "17" "500" "LASSO" 0.00948516200884833
"lambdar0" "7" "17" "500" "LASSO" 0.25
"kappa" "7" "17" "500" "LASSO" 0
"condnum" "7" "17" "500" "LASSO" 38.2305018231522
"EL" "7" "17" "500" "LASSO" 1.82289762812764
"RMSE" "7" "17" "500" "LASSO" 0.00572648583078121
"F1" "7" "17" "500" "LASSO" 0.683030949839915
"eTPR" "7" "17" "500" "LASSO" 0.993788819875776
"eTNR" "7" "17" "500" "LASSO" 0.673311184939092
"ePPV" "7" "17" "500" "LASSO" 0.520325203252033
"d" "7" "17" "500" "LASSO" 0.502040816326531
"iters" "7" "17" "500" "LASSO" 16
"time.user.self" "7" "17" "500" "LASSO" 0.119999999998981
"time.sys.self" "7" "17" "500" "LASSO" 0
"time.elapsed" "7" "17" "500" "LASSO" 0.139999999999418
"time.user.child" "7" "17" "500" "LASSO" NA
"time.sys.child" "7" "17" "500" "LASSO" NA
"cv.iters" "7" "17" "500" "LASSO" NA
"cv.time.user.self" "7" "17" "500" "LASSO" 0.137400000000125
"cv.time.sys.self" "7" "17" "500" "LASSO" 0
"cv.time.elapsed" "7" "17" "500" "LASSO" 0.137899999999827
"cv.time.user.child" "7" "17" "500" "LASSO" NA
"cv.time.sys.child" "7" "17" "500" "LASSO" NA
"n.cv.par" "7" "17" "500" "LASSO" 20
"lambda" "1" "18" "500" "LASSO" 0.0645731384460708
"lambdar0" "1" "18" "500" "LASSO" 0.25
"kappa" "1" "18" "500" "LASSO" 0
"condnum" "1" "18" "500" "LASSO" 45.3698461807366
"EL" "1" "18" "500" "LASSO" 0.915148378098742
"RMSE" "1" "18" "500" "LASSO" 0.00128661000016597
"F1" "1" "18" "500" "LASSO" 0.287390029325513
"eTPR" "1" "18" "500" "LASSO" 1
"eTNR" "1" "18" "500" "LASSO" 0.793367346938776
"ePPV" "1" "18" "500" "LASSO" 0.167808219178082
"d" "1" "18" "500" "LASSO" 0.238367346938776
"iters" "1" "18" "500" "LASSO" 10
"time.user.self" "1" "18" "500" "LASSO" 0.0900000000001455
"time.sys.self" "1" "18" "500" "LASSO" 0
"time.elapsed" "1" "18" "500" "LASSO" 0.069999999999709
"time.user.child" "1" "18" "500" "LASSO" NA
"time.sys.child" "1" "18" "500" "LASSO" NA
"cv.iters" "1" "18" "500" "LASSO" NA
"cv.time.user.self" "1" "18" "500" "LASSO" 0.0867999999999392
"cv.time.sys.self" "1" "18" "500" "LASSO" 9.99999999999801e-05
"cv.time.elapsed" "1" "18" "500" "LASSO" 0.0861000000000513
"cv.time.user.child" "1" "18" "500" "LASSO" NA
"cv.time.sys.child" "1" "18" "500" "LASSO" NA
"n.cv.par" "1" "18" "500" "LASSO" 20
"lambda" "7" "18" "500" "LASSO" 0.00776253630845331
"lambdar0" "7" "18" "500" "LASSO" 0.2
"kappa" "7" "18" "500" "LASSO" 0
"condnum" "7" "18" "500" "LASSO" 47.4965064458733
"EL" "7" "18" "500" "LASSO" 1.77475985155841
"RMSE" "7" "18" "500" "LASSO" 0.00545316424720135
"F1" "7" "18" "500" "LASSO" 0.623781676413255
"eTPR" "7" "18" "500" "LASSO" 0.993788819875776
"eTNR" "7" "18" "500" "LASSO" 0.574750830564784
"ePPV" "7" "18" "500" "LASSO" 0.454545454545455
"d" "7" "18" "500" "LASSO" 0.57469387755102
"iters" "7" "18" "500" "LASSO" 19
"time.user.self" "7" "18" "500" "LASSO" 0.170000000001892
"time.sys.self" "7" "18" "500" "LASSO" 0
"time.elapsed" "7" "18" "500" "LASSO" 0.169999999998254
"time.user.child" "7" "18" "500" "LASSO" NA
"time.sys.child" "7" "18" "500" "LASSO" NA
"cv.iters" "7" "18" "500" "LASSO" NA
"cv.time.user.self" "7" "18" "500" "LASSO" 0.13059999999994
"cv.time.sys.self" "7" "18" "500" "LASSO" 0.000700000000000216
"cv.time.elapsed" "7" "18" "500" "LASSO" 0.131700000000092
"cv.time.user.child" "7" "18" "500" "LASSO" NA
"cv.time.sys.child" "7" "18" "500" "LASSO" NA
"n.cv.par" "7" "18" "500" "LASSO" 20
"lambda" "1" "19" "500" "LASSO" 0.0659494636977483
"lambdar0" "1" "19" "500" "LASSO" 0.25
"kappa" "1" "19" "500" "LASSO" 0
"condnum" "1" "19" "500" "LASSO" 45.2028368303525
"EL" "1" "19" "500" "LASSO" 0.987428672555701
"RMSE" "1" "19" "500" "LASSO" 0.00136499278397779
"F1" "1" "19" "500" "LASSO" 0.29607250755287
"eTPR" "1" "19" "500" "LASSO" 1
"eTNR" "1" "19" "500" "LASSO" 0.80187074829932
"ePPV" "1" "19" "500" "LASSO" 0.173758865248227
"d" "1" "19" "500" "LASSO" 0.230204081632653
"iters" "1" "19" "500" "LASSO" 10
"time.user.self" "1" "19" "500" "LASSO" 0.0599999999994907
"time.sys.self" "1" "19" "500" "LASSO" 0
"time.elapsed" "1" "19" "500" "LASSO" 0.0900000000001455
"time.user.child" "1" "19" "500" "LASSO" NA
"time.sys.child" "1" "19" "500" "LASSO" NA
"cv.iters" "1" "19" "500" "LASSO" NA
"cv.time.user.self" "1" "19" "500" "LASSO" 0.101200000000026
"cv.time.sys.self" "1" "19" "500" "LASSO" 0
"cv.time.elapsed" "1" "19" "500" "LASSO" 0.100900000000001
"cv.time.user.child" "1" "19" "500" "LASSO" NA
"cv.time.sys.child" "1" "19" "500" "LASSO" NA
"n.cv.par" "1" "19" "500" "LASSO" 20
"lambda" "7" "19" "500" "LASSO" 0.00907612333852468
"lambdar0" "7" "19" "500" "LASSO" 0.25
"kappa" "7" "19" "500" "LASSO" 0
"condnum" "7" "19" "500" "LASSO" 40.3310054774153
"EL" "7" "19" "500" "LASSO" 1.70527939171502
"RMSE" "7" "19" "500" "LASSO" 0.00547646189521634
"F1" "7" "19" "500" "LASSO" 0.685284640171858
"eTPR" "7" "19" "500" "LASSO" 0.990683229813665
"eTNR" "7" "19" "500" "LASSO" 0.678848283499446
"ePPV" "7" "19" "500" "LASSO" 0.523809523809524
"d" "7" "19" "500" "LASSO" 0.497142857142857
"iters" "7" "19" "500" "LASSO" 18
"time.user.self" "7" "19" "500" "LASSO" 0.159999999999854
"time.sys.self" "7" "19" "500" "LASSO" 0
"time.elapsed" "7" "19" "500" "LASSO" 0.140000000003056
"time.user.child" "7" "19" "500" "LASSO" NA
"time.sys.child" "7" "19" "500" "LASSO" NA
"cv.iters" "7" "19" "500" "LASSO" NA
"cv.time.user.self" "7" "19" "500" "LASSO" 0.141700000000092
"cv.time.sys.self" "7" "19" "500" "LASSO" 0
"cv.time.elapsed" "7" "19" "500" "LASSO" 0.140499999999956
"cv.time.user.child" "7" "19" "500" "LASSO" NA
"cv.time.sys.child" "7" "19" "500" "LASSO" NA
"n.cv.par" "7" "19" "500" "LASSO" 20
"lambda" "1" "20" "500" "LASSO" 0.0650072464335194
"lambdar0" "1" "20" "500" "LASSO" 0.25
"kappa" "1" "20" "500" "LASSO" 0
"condnum" "1" "20" "500" "LASSO" 52.6622496927802
"EL" "1" "20" "500" "LASSO" 0.827567120365273
"RMSE" "1" "20" "500" "LASSO" 0.00121257669331652
"F1" "1" "20" "500" "LASSO" 0.292537313432836
"eTPR" "1" "20" "500" "LASSO" 1
"eTNR" "1" "20" "500" "LASSO" 0.798469387755102
"ePPV" "1" "20" "500" "LASSO" 0.171328671328671
"d" "1" "20" "500" "LASSO" 0.233469387755102
"iters" "1" "20" "500" "LASSO" 10
"time.user.self" "1" "20" "500" "LASSO" 0.0900000000001455
"time.sys.self" "1" "20" "500" "LASSO" 0
"time.elapsed" "1" "20" "500" "LASSO" 0.0900000000001455
"time.user.child" "1" "20" "500" "LASSO" NA
"time.sys.child" "1" "20" "500" "LASSO" NA
"cv.iters" "1" "20" "500" "LASSO" NA
"cv.time.user.self" "1" "20" "500" "LASSO" 0.0970999999999549
"cv.time.sys.self" "1" "20" "500" "LASSO" 0
"cv.time.elapsed" "1" "20" "500" "LASSO" 0.0964999999999964
"cv.time.user.child" "1" "20" "500" "LASSO" NA
"cv.time.sys.child" "1" "20" "500" "LASSO" NA
"n.cv.par" "1" "20" "500" "LASSO" 20
"lambda" "7" "20" "500" "LASSO" 0.00981766525711438
"lambdar0" "7" "20" "500" "LASSO" 0.25
"kappa" "7" "20" "500" "LASSO" 0
"condnum" "7" "20" "500" "LASSO" 45.4741217208514
"EL" "7" "20" "500" "LASSO" 1.66969623187924
"RMSE" "7" "20" "500" "LASSO" 0.00555730823279675
"F1" "7" "20" "500" "LASSO" 0.67948717948718
"eTPR" "7" "20" "500" "LASSO" 0.987577639751553
"eTNR" "7" "20" "500" "LASSO" 0.672203765227021
"ePPV" "7" "20" "500" "LASSO" 0.517915309446254
"d" "7" "20" "500" "LASSO" 0.501224489795918
"iters" "7" "20" "500" "LASSO" 18
"time.user.self" "7" "20" "500" "LASSO" 0.170000000001892
"time.sys.self" "7" "20" "500" "LASSO" 0
"time.elapsed" "7" "20" "500" "LASSO" 0.180000000000291
"time.user.child" "7" "20" "500" "LASSO" NA
"time.sys.child" "7" "20" "500" "LASSO" NA
"cv.iters" "7" "20" "500" "LASSO" NA
"cv.time.user.self" "7" "20" "500" "LASSO" 0.135199999999895
"cv.time.sys.self" "7" "20" "500" "LASSO" 0.00019999999999996
"cv.time.elapsed" "7" "20" "500" "LASSO" 0.135799999999617
"cv.time.user.child" "7" "20" "500" "LASSO" NA
"cv.time.sys.child" "7" "20" "500" "LASSO" NA
"n.cv.par" "7" "20" "500" "LASSO" 20
"lambda" "1" "11" "1000" "LASSO" 0.0393014486062018
"lambdar0" "1" "11" "1000" "LASSO" 0.15
"kappa" "1" "11" "1000" "LASSO" 0
"condnum" "1" "11" "1000" "LASSO" 48.1644477867299
"EL" "1" "11" "1000" "LASSO" 0.462180682981462
"RMSE" "1" "11" "1000" "LASSO" 0.000909981367329409
"F1" "1" "11" "1000" "LASSO" 0.262734584450402
"eTPR" "1" "11" "1000" "LASSO" 1
"eTNR" "1" "11" "1000" "LASSO" 0.766156462585034
"ePPV" "1" "11" "1000" "LASSO" 0.151234567901235
"d" "1" "11" "1000" "LASSO" 0.264489795918367
"iters" "1" "11" "1000" "LASSO" 10
"time.user.self" "1" "11" "1000" "LASSO" 0.120000000000005
"time.sys.self" "1" "11" "1000" "LASSO" 0
"time.elapsed" "1" "11" "1000" "LASSO" 0.1099999999999
"time.user.child" "1" "11" "1000" "LASSO" NA
"time.sys.child" "1" "11" "1000" "LASSO" NA
"cv.iters" "1" "11" "1000" "LASSO" NA
"cv.time.user.self" "1" "11" "1000" "LASSO" 0.157399999999997
"cv.time.sys.self" "1" "11" "1000" "LASSO" 4e-04
"cv.time.elapsed" "1" "11" "1000" "LASSO" 0.159799999999975
"cv.time.user.child" "1" "11" "1000" "LASSO" NA
"cv.time.sys.child" "1" "11" "1000" "LASSO" NA
"n.cv.par" "1" "11" "1000" "LASSO" 20
"lambda" "7" "11" "1000" "LASSO" 0.00488957567804424
"lambdar0" "7" "11" "1000" "LASSO" 0.15
"kappa" "7" "11" "1000" "LASSO" 0
"condnum" "7" "11" "1000" "LASSO" 40.5864685345934
"EL" "7" "11" "1000" "LASSO" 0.899539949015164
"RMSE" "7" "11" "1000" "LASSO" 0.00402565967094335
"F1" "7" "11" "1000" "LASSO" 0.622222222222222
"eTPR" "7" "11" "1000" "LASSO" 1
"eTNR" "7" "11" "1000" "LASSO" 0.566998892580288
"ePPV" "7" "11" "1000" "LASSO" 0.451612903225806
"d" "7" "11" "1000" "LASSO" 0.582040816326531
"iters" "7" "11" "1000" "LASSO" 16
"time.user.self" "7" "11" "1000" "LASSO" 0.139999999999418
"time.sys.self" "7" "11" "1000" "LASSO" 0
"time.elapsed" "7" "11" "1000" "LASSO" 0.149999999999636
"time.user.child" "7" "11" "1000" "LASSO" NA
"time.sys.child" "7" "11" "1000" "LASSO" NA
"cv.iters" "7" "11" "1000" "LASSO" NA
"cv.time.user.self" "7" "11" "1000" "LASSO" 0.121099999999951
"cv.time.sys.self" "7" "11" "1000" "LASSO" 0
"cv.time.elapsed" "7" "11" "1000" "LASSO" 0.121900000000078
"cv.time.user.child" "7" "11" "1000" "LASSO" NA
"cv.time.sys.child" "7" "11" "1000" "LASSO" NA
"n.cv.par" "7" "11" "1000" "LASSO" 20
"lambda" "1" "12" "1000" "LASSO" 0.0381016502892377
"lambdar0" "1" "12" "1000" "LASSO" 0.15
"kappa" "1" "12" "1000" "LASSO" 0
"condnum" "1" "12" "1000" "LASSO" 44.708475666449
"EL" "1" "12" "1000" "LASSO" 0.487478801686805
"RMSE" "1" "12" "1000" "LASSO" 0.00093902193862388
"F1" "1" "12" "1000" "LASSO" 0.269230769230769
"eTPR" "1" "12" "1000" "LASSO" 1
"eTNR" "1" "12" "1000" "LASSO" 0.773809523809524
"ePPV" "1" "12" "1000" "LASSO" 0.155555555555556
"d" "1" "12" "1000" "LASSO" 0.257142857142857
"iters" "1" "12" "1000" "LASSO" 10
"time.user.self" "1" "12" "1000" "LASSO" 0.139999999999873
"time.sys.self" "1" "12" "1000" "LASSO" 0
"time.elapsed" "1" "12" "1000" "LASSO" 0.150000000000091
"time.user.child" "1" "12" "1000" "LASSO" NA
"time.sys.child" "1" "12" "1000" "LASSO" NA
"cv.iters" "1" "12" "1000" "LASSO" NA
"cv.time.user.self" "1" "12" "1000" "LASSO" 0.127699999999968
"cv.time.sys.self" "1" "12" "1000" "LASSO" 0.000400000000000009
"cv.time.elapsed" "1" "12" "1000" "LASSO" 0.128699999999994
"cv.time.user.child" "1" "12" "1000" "LASSO" NA
"cv.time.sys.child" "1" "12" "1000" "LASSO" NA
"n.cv.par" "1" "12" "1000" "LASSO" 20
"lambda" "7" "12" "1000" "LASSO" 0.00496725016994508
"lambdar0" "7" "12" "1000" "LASSO" 0.15
"kappa" "7" "12" "1000" "LASSO" 0
"condnum" "7" "12" "1000" "LASSO" 40.7364134285291
"EL" "7" "12" "1000" "LASSO" 0.841462946080455
"RMSE" "7" "12" "1000" "LASSO" 0.00394463097222598
"F1" "7" "12" "1000" "LASSO" 0.638255698711596
"eTPR" "7" "12" "1000" "LASSO" 1
"eTNR" "7" "12" "1000" "LASSO" 0.595791805094131
"ePPV" "7" "12" "1000" "LASSO" 0.468704512372635
"d" "7" "12" "1000" "LASSO" 0.560816326530612
"iters" "7" "12" "1000" "LASSO" 17
"time.user.self" "7" "12" "1000" "LASSO" 0.159999999999854
"time.sys.self" "7" "12" "1000" "LASSO" 0
"time.elapsed" "7" "12" "1000" "LASSO" 0.159999999999854
"time.user.child" "7" "12" "1000" "LASSO" NA
"time.sys.child" "7" "12" "1000" "LASSO" NA
"cv.iters" "7" "12" "1000" "LASSO" NA
"cv.time.user.self" "7" "12" "1000" "LASSO" 0.118699999999753
"cv.time.sys.self" "7" "12" "1000" "LASSO" 0.00019999999999996
"cv.time.elapsed" "7" "12" "1000" "LASSO" 0.117699999999895
"cv.time.user.child" "7" "12" "1000" "LASSO" NA
"cv.time.sys.child" "7" "12" "1000" "LASSO" NA
"n.cv.par" "7" "12" "1000" "LASSO" 20
"lambda" "1" "13" "1000" "LASSO" 0.0385299389295945
"lambdar0" "1" "13" "1000" "LASSO" 0.15
"kappa" "1" "13" "1000" "LASSO" 0
"condnum" "1" "13" "1000" "LASSO" 49.7614210985185
"EL" "1" "13" "1000" "LASSO" 0.445292039826228
"RMSE" "1" "13" "1000" "LASSO" 0.000893426615290282
"F1" "1" "13" "1000" "LASSO" 0.27683615819209
"eTPR" "1" "13" "1000" "LASSO" 1
"eTNR" "1" "13" "1000" "LASSO" 0.782312925170068
"ePPV" "1" "13" "1000" "LASSO" 0.160655737704918
"d" "1" "13" "1000" "LASSO" 0.248979591836735
"iters" "1" "13" "1000" "LASSO" 10
"time.user.self" "1" "13" "1000" "LASSO" 0.110000000000127
"time.sys.self" "1" "13" "1000" "LASSO" 0
"time.elapsed" "1" "13" "1000" "LASSO" 0.110000000000127
"time.user.child" "1" "13" "1000" "LASSO" NA
"time.sys.child" "1" "13" "1000" "LASSO" NA
"cv.iters" "1" "13" "1000" "LASSO" NA
"cv.time.user.self" "1" "13" "1000" "LASSO" 0.124599999999987
"cv.time.sys.self" "1" "13" "1000" "LASSO" 9.99999999999979e-05
"cv.time.elapsed" "1" "13" "1000" "LASSO" 0.126900000000014
"cv.time.user.child" "1" "13" "1000" "LASSO" NA
"cv.time.sys.child" "1" "13" "1000" "LASSO" NA
"n.cv.par" "1" "13" "1000" "LASSO" 20
"lambda" "7" "13" "1000" "LASSO" 0.00517982506429488
"lambdar0" "7" "13" "1000" "LASSO" 0.15
"kappa" "7" "13" "1000" "LASSO" 0
"condnum" "7" "13" "1000" "LASSO" 42.1719787802158
"EL" "7" "13" "1000" "LASSO" 0.878271049327637
"RMSE" "7" "13" "1000" "LASSO" 0.00399471807887985
"F1" "7" "13" "1000" "LASSO" 0.649848637739657
"eTPR" "7" "13" "1000" "LASSO" 1
"eTNR" "7" "13" "1000" "LASSO" 0.615725359911406
"ePPV" "7" "13" "1000" "LASSO" 0.481315396113602
"d" "7" "13" "1000" "LASSO" 0.546122448979592
"iters" "7" "13" "1000" "LASSO" 17
"time.user.self" "7" "13" "1000" "LASSO" 0.159999999999854
"time.sys.self" "7" "13" "1000" "LASSO" 0
"time.elapsed" "7" "13" "1000" "LASSO" 0.139999999999418
"time.user.child" "7" "13" "1000" "LASSO" NA
"time.sys.child" "7" "13" "1000" "LASSO" NA
"cv.iters" "7" "13" "1000" "LASSO" NA
"cv.time.user.self" "7" "13" "1000" "LASSO" 0.119100000000108
"cv.time.sys.self" "7" "13" "1000" "LASSO" 0.000399999999999991
"cv.time.elapsed" "7" "13" "1000" "LASSO" 0.122000000000007
"cv.time.user.child" "7" "13" "1000" "LASSO" NA
"cv.time.sys.child" "7" "13" "1000" "LASSO" NA
"n.cv.par" "7" "13" "1000" "LASSO" 20
"lambda" "1" "14" "1000" "LASSO" 0.0374595847476695
"lambdar0" "1" "14" "1000" "LASSO" 0.15
"kappa" "1" "14" "1000" "LASSO" 0
"condnum" "1" "14" "1000" "LASSO" 47.3081173433813
"EL" "1" "14" "1000" "LASSO" 0.474020033945123
"RMSE" "1" "14" "1000" "LASSO" 0.000902972273934033
"F1" "1" "14" "1000" "LASSO" 0.262734584450402
"eTPR" "1" "14" "1000" "LASSO" 1
"eTNR" "1" "14" "1000" "LASSO" 0.766156462585034
"ePPV" "1" "14" "1000" "LASSO" 0.151234567901235
"d" "1" "14" "1000" "LASSO" 0.264489795918367
"iters" "1" "14" "1000" "LASSO" 11
"time.user.self" "1" "14" "1000" "LASSO" 0.119999999999891
"time.sys.self" "1" "14" "1000" "LASSO" 0
"time.elapsed" "1" "14" "1000" "LASSO" 0.140000000000327
"time.user.child" "1" "14" "1000" "LASSO" NA
"time.sys.child" "1" "14" "1000" "LASSO" NA
"cv.iters" "1" "14" "1000" "LASSO" NA
"cv.time.user.self" "1" "14" "1000" "LASSO" 0.105899999999965
"cv.time.sys.self" "1" "14" "1000" "LASSO" 0.000199999999999996
"cv.time.elapsed" "1" "14" "1000" "LASSO" 0.106600000000008
"cv.time.user.child" "1" "14" "1000" "LASSO" NA
"cv.time.sys.child" "1" "14" "1000" "LASSO" NA
"n.cv.par" "1" "14" "1000" "LASSO" 20
"lambda" "7" "14" "1000" "LASSO" 0.00353215142779707
"lambdar0" "7" "14" "1000" "LASSO" 0.1
"kappa" "7" "14" "1000" "LASSO" 0
"condnum" "7" "14" "1000" "LASSO" 45.0483820192086
"EL" "7" "14" "1000" "LASSO" 0.96640607906383
"RMSE" "7" "14" "1000" "LASSO" 0.0039497922465515
"F1" "7" "14" "1000" "LASSO" 0.558746736292428
"eTPR" "7" "14" "1000" "LASSO" 0.996894409937888
"eTNR" "7" "14" "1000" "LASSO" 0.439645625692137
"ePPV" "7" "14" "1000" "LASSO" 0.388149939540508
"d" "7" "14" "1000" "LASSO" 0.675102040816327
"iters" "7" "14" "1000" "LASSO" 19
"time.user.self" "7" "14" "1000" "LASSO" 0.170000000001892
"time.sys.self" "7" "14" "1000" "LASSO" 0
"time.elapsed" "7" "14" "1000" "LASSO" 0.169999999998254
